Population,Year,Literate,Gender,Race,Age-Group,State
23.0,2022,No,Female,Asian,45-54,AC
19.0,2022,No,Female,Asian,45-54,AM
45.0,2022,No,Female,Asian,45-54,PA
3.0,2022,No,Female,Asian,45-54,AP
14.0,2022,No,Female,Asian,45-54,TO
60.0,2022,No,Female,Asian,45-54,MA
57.0,2022,No,Female,Asian,45-54,PI
137.0,2022,No,Female,Asian,45-54,CE
71.0,2022,No,Female,Asian,45-54,RN
47.0,2022,No,Female,Asian,45-54,PB
112.0,2022,No,Female,Asian,45-54,PE
72.0,2022,No,Female,Asian,45-54,AL
22.0,2022,No,Female,Asian,45-54,SE
105.0,2022,No,Female,Asian,45-54,BA
80.0,2022,No,Female,Asian,45-54,MG
6.0,2022,No,Female,Asian,45-54,ES
68.0,2022,No,Female,Asian,45-54,RJ
405.0,2022,No,Female,Asian,45-54,SP
69.0,2022,No,Female,Asian,45-54,PR
7.0,2022,No,Female,Asian,45-54,SC
14.0,2022,No,Female,Asian,45-54,RS
21.0,2022,No,Female,Asian,45-54,MS
18.0,2022,No,Female,Asian,45-54,MT
39.0,2022,No,Female,Asian,45-54,GO
13.0,2022,No,Female,Asian,45-54,DF
16.0,2022,No,Female,Asian,55-64,RO
18.0,2022,No,Female,Asian,55-64,AC
17.0,2022,No,Female,Asian,55-64,AM
4.0,2022,No,Female,Asian,55-64,RR
44.0,2022,No,Female,Asian,55-64,PA
2.0,2022,No,Female,Asian,55-64,AP
26.0,2022,No,Female,Asian,55-64,TO
90.0,2022,No,Female,Asian,55-64,MA
59.0,2022,No,Female,Asian,55-64,PI
191.0,2022,No,Female,Asian,55-64,CE
77.0,2022,No,Female,Asian,55-64,RN
55.0,2022,No,Female,Asian,55-64,PB
133.0,2022,No,Female,Asian,55-64,PE
61.0,2022,No,Female,Asian,55-64,AL
31.0,2022,No,Female,Asian,55-64,SE
124.0,2022,No,Female,Asian,55-64,BA
141.0,2022,No,Female,Asian,55-64,MG
11.0,2022,No,Female,Asian,55-64,ES
73.0,2022,No,Female,Asian,55-64,RJ
412.0,2022,No,Female,Asian,55-64,SP
110.0,2022,No,Female,Asian,55-64,PR
25.0,2022,No,Female,Asian,55-64,SC
19.0,2022,No,Female,Asian,55-64,RS
33.0,2022,No,Female,Asian,55-64,MS
16.0,2022,No,Female,Asian,55-64,MT
54.0,2022,No,Female,Asian,55-64,GO
9.0,2022,No,Female,Asian,55-64,DF
302.0,2022,No,Female,Latino,15-19,RO
345.0,2022,No,Female,Latino,15-19,AC
1600.0,2022,No,Female,Latino,15-19,AM
129.0,2022,No,Female,Latino,15-19,RR
3832.0,2022,No,Female,Latino,15-19,PA
284.0,2022,No,Female,Latino,15-19,AP
354.0,2022,No,Female,Latino,15-19,TO
3183.0,2022,No,Female,Latino,15-19,MA
1106.0,2022,No,Female,Latino,15-19,PI
2567.0,2022,No,Female,Latino,15-19,CE
988.0,2022,No,Female,Latino,15-19,RN
1114.0,2022,No,Female,Latino,15-19,PB
2582.0,2022,No,Female,Latino,15-19,PE
1433.0,2022,No,Female,Latino,15-19,AL
808.0,2022,No,Female,Latino,15-19,SE
3885.0,2022,No,Female,Latino,15-19,BA
2697.0,2022,No,Female,Latino,15-19,MG
557.0,2022,No,Female,Latino,15-19,ES
1779.0,2022,No,Female,Latino,15-19,RJ
3807.0,2022,No,Female,Latino,15-19,SP
883.0,2022,No,Female,Latino,15-19,PR
336.0,2022,No,Female,Latino,15-19,SC
522.0,2022,No,Female,Latino,15-19,RS
354.0,2022,No,Female,Latino,15-19,MS
568.0,2022,No,Female,Latino,15-19,MT
1040.0,2022,No,Female,Latino,15-19,GO
306.0,2022,No,Female,Latino,15-19,DF
318.0,2022,No,Female,Latino,20-24,RO
417.0,2022,No,Female,Latino,20-24,AC
1718.0,2022,No,Female,Latino,20-24,AM
123.0,2022,No,Female,Latino,20-24,RR
4046.0,2022,No,Female,Latino,20-24,PA
281.0,2022,No,Female,Latino,20-24,AP
333.0,2022,No,Female,Latino,20-24,TO
3381.0,2022,No,Female,Latino,20-24,MA
1298.0,2022,No,Female,Latino,20-24,PI
3101.0,2022,No,Female,Latino,20-24,CE
1154.0,2022,No,Female,Latino,20-24,RN
1291.0,2022,No,Female,Latino,20-24,PB
3316.0,2022,No,Female,Latino,20-24,PE
1884.0,2022,No,Female,Latino,20-24,AL
833.0,2022,No,Female,Latino,20-24,SE
4439.0,2022,No,Female,Latino,20-24,BA
2913.0,2022,No,Female,Latino,20-24,MG
600.0,2022,No,Female,Latino,20-24,ES
1904.0,2022,No,Female,Latino,20-24,RJ
4307.0,2022,No,Female,Latino,20-24,SP
890.0,2022,No,Female,Latino,20-24,PR
413.0,2022,No,Female,Latino,20-24,SC
587.0,2022,No,Female,Latino,20-24,RS
385.0,2022,No,Female,Latino,20-24,MS
655.0,2022,No,Female,Latino,20-24,MT
1115.0,2022,No,Female,Latino,20-24,GO
301.0,2022,No,Female,Latino,20-24,DF
752.0,2022,No,Female,Latino,25-34,RO
1328.0,2022,No,Female,Latino,25-34,AC
3857.0,2022,No,Female,Latino,25-34,AM
260.0,2022,No,Female,Latino,25-34,RR
10238.0,2022,No,Female,Latino,25-34,PA
635.0,2022,No,Female,Latino,25-34,AP
1000.0,2022,No,Female,Latino,25-34,TO
10541.0,2022,No,Female,Latino,25-34,MA
4556.0,2022,No,Female,Latino,25-34,PI
11154.0,2022,No,Female,Latino,25-34,CE
3620.0,2022,No,Female,Latino,25-34,RN
4453.0,2022,No,Female,Latino,25-34,PB
10897.0,2022,No,Female,Latino,25-34,PE
6163.0,2022,No,Female,Latino,25-34,AL
2610.0,2022,No,Female,Latino,25-34,SE
12116.0,2022,No,Female,Latino,25-34,BA
7128.0,2022,No,Female,Latino,25-34,MG
1374.0,2022,No,Female,Latino,25-34,ES
4385.0,2022,No,Female,Latino,25-34,RJ
9656.0,2022,No,Female,Latino,25-34,SP
2381.0,2022,No,Female,Latino,25-34,PR
945.0,2022,No,Female,Latino,25-34,SC
1200.0,2022,No,Female,Latino,25-34,RS
1007.0,2022,No,Female,Latino,25-34,MS
1581.0,2022,No,Female,Latino,25-34,MT
2602.0,2022,No,Female,Latino,25-34,GO
676.0,2022,No,Female,Latino,25-34,DF
1646.0,2022,No,Female,Latino,35-44,RO
3506.0,2022,No,Female,Latino,35-44,AC
7649.0,2022,No,Female,Latino,35-44,AM
490.0,2022,No,Female,Latino,35-44,RR
21311.0,2022,No,Female,Latino,35-44,PA
1460.0,2022,No,Female,Latino,35-44,AP
2557.0,2022,No,Female,Latino,35-44,TO
31403.0,2022,No,Female,Latino,35-44,MA
15168.0,2022,No,Female,Latino,35-44,PI
32696.0,2022,No,Female,Latino,35-44,CE
9423.0,2022,No,Female,Latino,35-44,RN
15219.0,2022,No,Female,Latino,35-44,PB
31457.0,2022,No,Female,Latino,35-44,PE
19206.0,2022,No,Female,Latino,35-44,AL
8731.0,2022,No,Female,Latino,35-44,SE
37607.0,2022,No,Female,Latino,35-44,BA
16905.0,2022,No,Female,Latino,35-44,MG
3397.0,2022,No,Female,Latino,35-44,ES
8100.0,2022,No,Female,Latino,35-44,RJ
19628.0,2022,No,Female,Latino,35-44,SP
5684.0,2022,No,Female,Latino,35-44,PR
2117.0,2022,No,Female,Latino,35-44,SC
2347.0,2022,No,Female,Latino,35-44,RS
2480.0,2022,No,Female,Latino,35-44,MS
3709.0,2022,No,Female,Latino,35-44,MT
6488.0,2022,No,Female,Latino,35-44,GO
1465.0,2022,No,Female,Latino,35-44,DF
3363.0,2022,No,Female,Latino,45-54,RO
4724.0,2022,No,Female,Latino,45-54,AC
10365.0,2022,No,Female,Latino,45-54,AM
877.0,2022,No,Female,Latino,45-54,RR
29862.0,2022,No,Female,Latino,45-54,PA
2166.0,2022,No,Female,Latino,45-54,AP
4386.0,2022,No,Female,Latino,45-54,TO
42182.0,2022,No,Female,Latino,45-54,MA
22845.0,2022,No,Female,Latino,45-54,PI
56367.0,2022,No,Female,Latino,45-54,CE
16304.0,2022,No,Female,Latino,45-54,RN
26035.0,2022,No,Female,Latino,45-54,PB
53091.0,2022,No,Female,Latino,45-54,PE
28175.0,2022,No,Female,Latino,45-54,AL
14212.0,2022,No,Female,Latino,45-54,SE
67964.0,2022,No,Female,Latino,45-54,BA
35275.0,2022,No,Female,Latino,45-54,MG
6509.0,2022,No,Female,Latino,45-54,ES
14920.0,2022,No,Female,Latino,45-54,RJ
40487.0,2022,No,Female,Latino,45-54,SP
13629.0,2022,No,Female,Latino,45-54,PR
4422.0,2022,No,Female,Latino,45-54,SC
4755.0,2022,No,Female,Latino,45-54,RS
4773.0,2022,No,Female,Latino,45-54,MS
7170.0,2022,No,Female,Latino,45-54,MT
12776.0,2022,No,Female,Latino,45-54,GO
2724.0,2022,No,Female,Latino,45-54,DF
5921.0,2022,No,Female,Latino,55-64,RO
5041.0,2022,No,Female,Latino,55-64,AC
12594.0,2022,No,Female,Latino,55-64,AM
1349.0,2022,No,Female,Latino,55-64,RR
35568.0,2022,No,Female,Latino,55-64,PA
2602.0,2022,No,Female,Latino,55-64,AP
6431.0,2022,No,Female,Latino,55-64,TO
51836.0,2022,No,Female,Latino,55-64,MA
28913.0,2022,No,Female,Latino,55-64,PI
67332.0,2022,No,Female,Latino,55-64,CE
19881.0,2022,No,Female,Latino,55-64,RN
29347.0,2022,No,Female,Latino,55-64,PB
65103.0,2022,No,Female,Latino,55-64,PE
30825.0,2022,No,Female,Latino,55-64,AL
16415.0,2022,No,Female,Latino,55-64,SE
88712.0,2022,No,Female,Latino,55-64,BA
55597.0,2022,No,Female,Latino,55-64,MG
11079.0,2022,No,Female,Latino,55-64,ES
22113.0,2022,No,Female,Latino,55-64,RJ
60882.0,2022,No,Female,Latino,55-64,SP
23481.0,2022,No,Female,Latino,55-64,PR
6322.0,2022,No,Female,Latino,55-64,SC
6839.0,2022,No,Female,Latino,55-64,RS
7688.0,2022,No,Female,Latino,55-64,MS
11289.0,2022,No,Female,Latino,55-64,MT
18886.0,2022,No,Female,Latino,55-64,GO
3566.0,2022,No,Female,Latino,55-64,DF
22.0,2022,No,Female,Indigenous,15-19,RO
194.0,2022,No,Female,Indigenous,15-19,AC
1126.0,2022,No,Female,Indigenous,15-19,AM
1048.0,2022,No,Female,Indigenous,15-19,RR
350.0,2022,No,Female,Indigenous,15-19,PA
17.0,2022,No,Female,Indigenous,15-19,AP
36.0,2022,No,Female,Indigenous,15-19,TO
340.0,2022,No,Female,Indigenous,15-19,MA
8.0,2022,No,Female,Indigenous,15-19,PI
23.0,2022,No,Female,Indigenous,15-19,CE
19.0,2022,No,Female,Indigenous,15-19,RN
35.0,2022,No,Female,Indigenous,15-19,PB
86.0,2022,No,Female,Indigenous,15-19,PE
20.0,2022,No,Female,Indigenous,15-19,AL
73.0,2022,No,Female,Indigenous,15-19,BA
91.0,2022,No,Female,Indigenous,15-19,MG
4.0,2022,No,Female,Indigenous,15-19,ES
1.0,2022,No,Female,Indigenous,15-19,RJ
25.0,2022,No,Female,Indigenous,15-19,SP
20.0,2022,No,Female,Indigenous,15-19,PR
4.0,2022,No,Female,Indigenous,15-19,SC
32.0,2022,No,Female,Indigenous,15-19,RS
118.0,2022,No,Female,Indigenous,15-19,MS
261.0,2022,No,Female,Indigenous,15-19,MT
3.0,2022,No,Female,Indigenous,15-19,GO
3.0,2022,No,Female,Indigenous,15-19,DF
22.0,2022,No,Female,Indigenous,20-24,RO
216.0,2022,No,Female,Indigenous,20-24,AC
1082.0,2022,No,Female,Indigenous,20-24,AM
781.0,2022,No,Female,Indigenous,20-24,RR
306.0,2022,No,Female,Indigenous,20-24,PA
15.0,2022,No,Female,Indigenous,20-24,AP
46.0,2022,No,Female,Indigenous,20-24,TO
351.0,2022,No,Female,Indigenous,20-24,MA
16.0,2022,No,Female,Indigenous,20-24,PI
40.0,2022,No,Female,Indigenous,20-24,CE
25.0,2022,No,Female,Indigenous,20-24,RN
36.0,2022,No,Female,Indigenous,20-24,PB
78.0,2022,No,Female,Indigenous,20-24,PE
18.0,2022,No,Female,Indigenous,20-24,AL
5.0,2022,No,Female,Indigenous,20-24,SE
75.0,2022,No,Female,Indigenous,20-24,BA
62.0,2022,No,Female,Indigenous,20-24,MG
2.0,2022,No,Female,Indigenous,20-24,ES
9.0,2022,No,Female,Indigenous,20-24,RJ
34.0,2022,No,Female,Indigenous,20-24,SP
36.0,2022,No,Female,Indigenous,20-24,PR
18.0,2022,No,Female,Indigenous,20-24,SC
54.0,2022,No,Female,Indigenous,20-24,RS
148.0,2022,No,Female,Indigenous,20-24,MS
244.0,2022,No,Female,Indigenous,20-24,MT
5.0,2022,No,Female,Indigenous,20-24,GO
5.0,2022,No,Female,Indigenous,20-24,DF
45.0,2022,No,Female,Indigenous,25-34,RO
373.0,2022,No,Female,Indigenous,25-34,AC
2152.0,2022,No,Female,Indigenous,25-34,AM
1018.0,2022,No,Female,Indigenous,25-34,RR
611.0,2022,No,Female,Indigenous,25-34,PA
31.0,2022,No,Female,Indigenous,25-34,AP
124.0,2022,No,Female,Indigenous,25-34,TO
809.0,2022,No,Female,Indigenous,25-34,MA
19.0,2022,No,Female,Indigenous,25-34,PI
100.0,2022,No,Female,Indigenous,25-34,CE
53.0,2022,No,Female,Indigenous,25-34,RN
94.0,2022,No,Female,Indigenous,25-34,PB
249.0,2022,No,Female,Indigenous,25-34,PE
67.0,2022,No,Female,Indigenous,25-34,AL
3.0,2022,No,Female,Indigenous,25-34,SE
180.0,2022,No,Female,Indigenous,25-34,BA
97.0,2022,No,Female,Indigenous,25-34,MG
14.0,2022,No,Female,Indigenous,25-34,ES
17.0,2022,No,Female,Indigenous,25-34,RJ
68.0,2022,No,Female,Indigenous,25-34,SP
101.0,2022,No,Female,Indigenous,25-34,PR
35.0,2022,No,Female,Indigenous,25-34,SC
128.0,2022,No,Female,Indigenous,25-34,RS
427.0,2022,No,Female,Indigenous,25-34,MS
561.0,2022,No,Female,Indigenous,25-34,MT
9.0,2022,No,Female,Indigenous,25-34,GO
5.0,2022,No,Female,Indigenous,25-34,DF
98.0,2022,No,Female,Indigenous,35-44,RO
433.0,2022,No,Female,Indigenous,35-44,AC
2943.0,2022,No,Female,Indigenous,35-44,AM
892.0,2022,No,Female,Indigenous,35-44,RR
671.0,2022,No,Female,Indigenous,35-44,PA
74.0,2022,No,Female,Indigenous,35-44,AP
239.0,2022,No,Female,Indigenous,35-44,TO
1068.0,2022,No,Female,Indigenous,35-44,MA
85.0,2022,No,Female,Indigenous,35-44,PI
305.0,2022,No,Female,Indigenous,35-44,CE
104.0,2022,No,Female,Indigenous,35-44,RN
228.0,2022,No,Female,Indigenous,35-44,PB
627.0,2022,No,Female,Indigenous,35-44,PE
242.0,2022,No,Female,Indigenous,35-44,AL
18.0,2022,No,Female,Indigenous,35-44,SE
574.0,2022,No,Female,Indigenous,35-44,BA
193.0,2022,No,Female,Indigenous,35-44,MG
28.0,2022,No,Female,Indigenous,35-44,ES
26.0,2022,No,Female,Indigenous,35-44,RJ
141.0,2022,No,Female,Indigenous,35-44,SP
181.0,2022,No,Female,Indigenous,35-44,PR
81.0,2022,No,Female,Indigenous,35-44,SC
289.0,2022,No,Female,Indigenous,35-44,RS
860.0,2022,No,Female,Indigenous,35-44,MS
716.0,2022,No,Female,Indigenous,35-44,MT
35.0,2022,No,Female,Indigenous,35-44,GO
20.0,2022,No,Female,Indigenous,35-44,DF
200.0,2022,No,Female,Indigenous,45-54,RO
422.0,2022,No,Female,Indigenous,45-54,AC
3067.0,2022,No,Female,Indigenous,45-54,AM
739.0,2022,No,Female,Indigenous,45-54,RR
682.0,2022,No,Female,Indigenous,45-54,PA
77.0,2022,No,Female,Indigenous,45-54,AP
200.0,2022,No,Female,Indigenous,45-54,TO
783.0,2022,No,Female,Indigenous,45-54,MA
88.0,2022,No,Female,Indigenous,45-54,PI
447.0,2022,No,Female,Indigenous,45-54,CE
133.0,2022,No,Female,Indigenous,45-54,RN
322.0,2022,No,Female,Indigenous,45-54,PB
919.0,2022,No,Female,Indigenous,45-54,PE
299.0,2022,No,Female,Indigenous,45-54,AL
33.0,2022,No,Female,Indigenous,45-54,SE
1019.0,2022,No,Female,Indigenous,45-54,BA
212.0,2022,No,Female,Indigenous,45-54,MG
60.0,2022,No,Female,Indigenous,45-54,ES
45.0,2022,No,Female,Indigenous,45-54,RJ
199.0,2022,No,Female,Indigenous,45-54,SP
270.0,2022,No,Female,Indigenous,45-54,PR
141.0,2022,No,Female,Indigenous,45-54,SC
350.0,2022,No,Female,Indigenous,45-54,RS
965.0,2022,No,Female,Indigenous,45-54,MS
577.0,2022,No,Female,Indigenous,45-54,MT
82.0,2022,No,Female,Indigenous,45-54,GO
30.0,2022,No,Female,Indigenous,45-54,DF
183.0,2022,No,Female,Indigenous,55-64,RO
226.0,2022,No,Female,Indigenous,55-64,AC
3074.0,2022,No,Female,Indigenous,55-64,AM
605.0,2022,No,Female,Indigenous,55-64,RR
576.0,2022,No,Female,Indigenous,55-64,PA
90.0,2022,No,Female,Indigenous,55-64,AP
185.0,2022,No,Female,Indigenous,55-64,TO
557.0,2022,No,Female,Indigenous,55-64,MA
108.0,2022,No,Female,Indigenous,55-64,PI
520.0,2022,No,Female,Indigenous,55-64,CE
138.0,2022,No,Female,Indigenous,55-64,RN
328.0,2022,No,Female,Indigenous,55-64,PB
1142.0,2022,No,Female,Indigenous,55-64,PE
312.0,2022,No,Female,Indigenous,55-64,AL
47.0,2022,No,Female,Indigenous,55-64,SE
1375.0,2022,No,Female,Indigenous,55-64,BA
342.0,2022,No,Female,Indigenous,55-64,MG
137.0,2022,No,Female,Indigenous,55-64,ES
89.0,2022,No,Female,Indigenous,55-64,RJ
292.0,2022,No,Female,Indigenous,55-64,SP
288.0,2022,No,Female,Indigenous,55-64,PR
152.0,2022,No,Female,Indigenous,55-64,SC
341.0,2022,No,Female,Indigenous,55-64,RS
844.0,2022,No,Female,Indigenous,55-64,MS
399.0,2022,No,Female,Indigenous,55-64,MT
101.0,2022,No,Female,Indigenous,55-64,GO
21.0,2022,No,Female,Indigenous,55-64,DF
